LSOA,Predicted IMD Score
E01003108,37.269554
E01003110,16.107454
E01003111,38.01715
E01003112,37.79769
E01003101,23.79862
E01003105,34.763233
E01003106,21.209236
E01003107,14.024133
E01003109,35.814198
E01003102,31.140627
E01003104,25.153759
E01003122,29.397692
E01003129,23.606218
E01033207,35.90638
E01033208,17.784897
E01003098,23.148806
E01003099,23.358927
E01003100,14.322273
E01003180,30.604425
E01003183,38.269123
E01003097,33.50987
E01003121,39.24204
E01003123,17.407042
E01003124,32.265614
E01003125,40.731323
E01003181,33.991802
E01003184,41.443005
E01003185,27.887009
E01003186,24.052088
E01003187,34.62227
E01003089,34.373985
E01003091,27.594944
E01003092,38.104218
E01003126,29.793058
E01003128,39.01041
E01003046,41.04713
E01003048,42.057106
E01003075,49.418766
E01003182,32.142567
E01003188,39.08178
E01003088,31.837933
E01003093,41.401875
E01003094,27.116508
E01003096,22.648748
E01003127,31.338213
E01003045,43.731426
E01003047,44.833923
E01003049,36.78481
E01003059,31.249327
E01003060,36.56929
E01003061,41.952568
E01003034,26.007433
E01003035,26.02313
E01003036,22.546892
E01003090,24.518581
E01003095,17.263748
E01003037,42.29307
E01003038,10.979849
E01003039,12.204779
E01003040,16.180046
E01003042,26.545208
E01003072,18.135574
E01003073,29.302624
E01003076,25.523624
E01003077,23.786882
E01003078,12.669026
E01003019,18.516924
E01003053,23.586367
E01003054,13.48935
E01003056,24.58607
E01003058,20.740284
E01003020,20.624561
E01003050,25.811256
E01003052,45.75756
E01003055,36.750797
E01003176,40.4837
E01003029,15.759593
E01003032,34.577305
E01003041,37.192635
E01003057,40.25907
E01003043,24.00132
E01003044,41.05181
E01003051,48.19178
E01003071,19.602707
E01003074,24.979164
E01003026,14.543296
E01003027,6.058421
E01003028,16.91623
E01003030,11.687582
E01003033,9.330462
E01003018,17.113712
E01003171,25.401165
E01003173,17.430286
E01003177,25.741695
E01003178,18.128807
E01003021,39.69496
E01003022,19.766329
E01003023,16.284584
E01003024,34.856297
E01003025,31.540981
E01003136,27.551796
E01003137,37.106655
E01003159,29.115507
E01003160,33.77303
E01003162,36.89297
E01003031,18.610888
E01003156,19.024424
E01003157,15.429977
E01003158,7.0093727
E01003161,21.351282
E01003163,21.690075
E01003132,36.421146
E01003172,35.816753
E01003174,37.152096
E01003175,35.86547
E01003179,36.394768
E01003164,25.542297
E01003165,15.309291
E01003168,37.99999
E01003169,22.429014
E01003170,15.169229
E01003130,18.816238
E01003131,20.626038
E01003135,26.24821
E01003138,13.49489
E01003151,38.751156
E01003079,32.52279
E01003080,18.61638
E01003133,25.146208
E01003134,22.596067
E01003152,15.885352
E01003064,11.397296
E01003066,34.65028
E01003081,26.84864
E01003166,24.177794
E01003167,12.783007
E01003116,19.967932
E01003117,19.684246
E01003118,23.78432
E01003153,16.368881
E01003155,18.299881
E01003083,24.91116
E01003084,24.131609
E01003085,18.66235
E01003149,14.189621
E01003154,35.1432
E01003065,43.409527
E01003068,26.62532
E01003082,30.632128
E01003086,37.948048
E01003087,48.627556
E01003113,22.976591
E01003114,21.944357
E01003119,23.669441
E01003120,33.418816
E01003148,20.164707
E01003150,30.136856
E01003062,18.671326
E01003063,39.729355
E01003067,18.88114
E01003069,27.836277
E01003070,37.834595
E01003115,21.503967
E01003141,25.205118
E01003144,21.216455
E01003145,27.975925
E01003147,20.843048
E01003139,20.171099
E01003140,21.865606
E01003142,29.395964
E01003143,29.268179
E01003146,23.802147
E01003013,18.15059
E01003014,20.839745
E01003016,19.731422
E01003017,27.523373
E01032582,30.802162
E01003244,34.63321
E01003245,43.20259
E01003247,21.76651
E01003249,28.409555
E01003250,32.055244
E01003246,35.74072
E01003248,38.048992
E01003251,39.644707
E01003252,49.62506
E01003253,30.64881
E01003297,38.00223
E01003299,33.12707
E01003301,19.187979
E01003302,38.463257
E01003305,37.90969
E01003207,41.308426
E01003209,28.365885
E01003210,20.980112
E01003212,21.302181
E01003215,24.304441
E01003338,41.540195
E01003339,23.072388
E01003340,18.67458
E01003341,22.244413
E01003343,23.812342
E01003199,10.389968
E01003201,30.536217
E01003204,20.962557
E01003205,50.18641
E01003206,18.686794
E01003211,21.126394
E01003213,25.568144
E01003214,30.966597
E01033324,30.87847
E01033325,21.74731
E01003198,22.758308
E01003200,12.743786
E01003202,9.375657
E01003203,20.527613
E01003336,36.377808
E01003337,35.87506
E01003342,16.709112
E01003344,20.18453
E01003345,18.23969
E01003273,20.343817
E01003277,24.058174
E01003278,20.666851
E01003279,16.91255
E01003288,42.108234
E01003290,38.566204
E01003291,51.464344
E01003296,22.349176
E01033327,35.06837
E01033341,29.401125
E01003282,21.52107
E01003283,16.143064
E01003284,20.71392
E01003286,38.60407
E01003272,17.482077
E01003274,17.353033
E01003275,32.160923
E01003276,17.284729
E01003225,10.005109
E01003231,19.762592
E01003232,13.18097
E01003233,11.288861
E01003280,22.930424
E01003281,12.1573
E01003285,14.765661
E01003287,9.24633
E01003292,20.122595
E01003293,32.587986
E01003295,29.173548
E01033320,26.066483
E01033322,18.350168
E01003319,33.004288
E01003320,43.089195
E01003323,32.69507
E01003325,41.18765
E01003226,16.000982
E01003227,16.705477
E01003228,15.69308
E01003229,39.479786
E01003230,30.306778
E01003317,18.314837
E01003318,52.17052
E01003321,34.921562
E01003322,25.755306
E01003324,39.52277
E01003254,11.203393
E01003255,20.095516
E01003260,17.96763
E01003261,15.733746
E01003262,15.408619
E01003217,21.924257
E01003218,13.33529
E01003220,26.711243
E01003222,23.33326
E01003224,23.873085
E01003263,31.033405
E01003268,22.7382
E01003269,24.90501
E01003270,13.948972
E01003271,9.483009
E01003307,23.619904
E01003308,16.138933
E01003314,15.186625
E01003315,28.08069
E01003316,17.157211
E01003216,26.144375
E01003219,15.420228
E01003221,36.111034
E01003223,19.942291
E01003346,33.265396
E01003349,37.12744
E01003351,38.105125
E01003354,22.001265
E01003309,38.951324
E01003310,29.507181
E01003311,18.697878
E01003312,18.184113
E01003313,38.473457
E01003256,32.43646
E01003257,28.075237
E01003258,35.338184
E01003259,24.731295
E01003193,32.984333
E01003194,34.625343
E01003195,19.388435
E01003196,40.895763
E01003197,43.838943
E01003347,47.6551
E01003348,33.07101
E01003350,34.59574
E01003352,35.392723
E01003353,25.093683
E01003264,23.000757
E01003265,37.01581
E01003266,38.25437
E01003267,32.75512
E01003329,21.746147
E01003330,31.154907
E01003331,28.463747
E01003332,27.155655
E01003334,38.772247
E01003189,42.164246
E01003190,36.00514
E01003191,33.896217
E01003192,45.37085
E01003326,22.001175
E01003327,16.919973
E01003328,30.600525
E01003333,20.926483
E01003335,33.48303
E01003236,34.676193
E01003237,36.324142
E01003238,32.671513
E01003239,39.226116
E01032564,44.564564
E01003235,28.444609
E01003240,37.49896
E01003241,39.478825
E01003243,42.0546
E01032565,42.777447
E01003298,38.630173
E01003300,40.29736
E01003303,37.932323
E01003304,39.50431
E01032579,40.04494
E01003543,23.060318
E01003544,32.408184
E01003546,32.760086
E01003550,32.596966
E01003576,44.338806
E01003581,36.458546
E01003582,40.36898
E01003583,35.631336
E01003578,34.986816
E01003584,25.819908
E01003586,33.827545
E01003590,43.45667
E01003579,33.704796
E01003585,31.864315
E01003587,34.178604
E01003591,42.16342
E01003528,33.27537
E01003575,34.246456
E01003577,52.997253
E01003580,40.56169
E01003545,31.192461
E01003548,25.03644
E01003549,35.391876
E01003557,36.52494
E01003547,19.33031
E01003555,24.950703
E01003561,25.061735
E01003567,38.43156
E01003556,36.696552
E01003558,41.396748
E01003570,37.114796
E01003571,31.007002
E01003572,28.051886
E01003551,32.403786
E01003553,42.76106
E01003554,23.5271
E01003559,28.4809
E01003529,25.73474
E01003530,23.185398
E01003531,32.439514
E01003532,25.984545
E01003534,35.347115
E01003533,31.271341
E01003560,21.365818
E01003563,28.937464
E01003588,32.423306
E01003589,33.213917
E01003616,35.40038
E01003617,30.625162
E01003618,23.95275
E01003619,46.33483
E01003615,27.83403
E01033578,29.092587
E01033579,18.224873
E01033583,28.840658
E01033586,37.88107
E01003562,32.38542
E01003564,26.361326
E01003565,31.231642
E01003566,37.05005
E01003625,34.194878
E01003626,21.45207
E01003627,27.53366
E01003628,24.459558
E01003629,32.78333
E01003552,33.333042
E01003596,33.06195
E01003597,28.57873
E01003635,24.488575
E01003568,30.256123
E01003569,32.022804
E01003573,30.98947
E01003574,32.966717
E01003520,28.52442
E01003521,31.97487
E01003522,25.631468
E01003525,31.754444
E01003526,37.59074
E01003488,47.108383
E01003489,44.59833
E01003490,32.879345
E01003524,31.344448
E01003631,29.956184
E01003632,28.108685
E01003633,44.21346
E01003634,40.627758
E01003636,37.42238
E01003598,41.494587
E01003600,46.096848
E01003630,32.333054
E01003637,27.412716
E01003491,32.071632
E01003592,32.39119
E01003599,38.774933
E01003606,36.64875
E01003535,47.536503
E01003536,30.130255
E01003621,26.681032
E01003622,35.74457
E01003623,38.65805
E01003523,36.38476
E01003527,24.191198
E01003537,25.387386
E01003542,36.68479
E01003624,31.440546
E01003492,26.61184
E01003493,31.971333
E01003494,25.009493
E01003495,20.762117
E01003594,34.777
E01003595,33.14164
E01003602,27.579973
E01003607,34.5814
E01003496,34.28925
E01003498,38.596878
E01003500,36.18994
E01003593,38.29952
E01003601,37.38156
E01003603,31.411715
E01003605,30.926228
E01003608,26.398289
E01003538,37.5362
E01003539,30.721792
E01003540,39.071915
E01003541,28.320194
E01003499,50.935074
E01003501,41.4645
E01003502,39.951904
E01003503,50.90367
E01003507,36.991463
E01003508,44.148926
E01003509,35.003242
E01003604,38.523754
E01003483,37.244484
E01003484,23.028635
E01003516,47.29567
E01003518,25.14514
E01003519,27.729664
E01003480,23.142275
E01003482,28.505272
E01003486,54.841503
E01003487,42.116615
E01003497,41.940945
E01003506,42.883854
E01033574,16.767828
E01033575,14.606562
E01033576,27.234688
E01033584,44.227406
E01033585,46.490215
E01003479,34.921967
E01003481,28.656668
E01003485,27.925453
E01003513,22.96265
E01003511,41.825783
E01003512,37.519306
E01003514,42.79762
E01003515,47.367603
E01003517,34.923157
E01003609,26.215334
E01003611,39.418144
E01033577,13.221843
E01033580,8.267239
E01033581,33.380795
E01033582,12.733261
E01004029,12.835404
E01004032,11.275416
E01004053,9.792434
E01004054,9.961461
E01004055,47.488544
E01003927,24.181149
E01003929,22.372263
E01003934,23.927065
E01003935,22.242514
E01003939,27.442078
E01003976,31.921703
E01004027,27.613716
E01032637,11.405261
E01032638,7.707403
E01032640,9.194178
E01032646,18.178478
E01032803,16.896805
E01032834,6.7066774
E01003975,39.68692
E01003978,27.340557
E01004022,29.175325
E01004023,36.693542
E01004028,32.61827
E01003938,25.371033
E01003940,36.199276
E01003941,17.609331
E01003942,30.378551
E01003979,28.66035
E01003981,25.829668
E01004030,30.002522
E01004031,27.466534
E01004033,37.06499
E01004034,31.976448
E01004036,38.589863
E01004056,19.738907
E01004057,19.106613
E01004058,7.386935
E01004059,9.78969
E01004060,33.71963
E01003936,12.768254
E01003937,23.908298
E01003943,37.983463
E01032720,37.4551
E01003977,39.261932
E01004037,32.91688
E01004038,27.749073
E01004042,46.493294
E01004043,30.95296
E01003986,50.783955
E01003987,39.848213
E01004024,41.6759
E01004035,44.503223
E01003960,25.53875
E01003961,43.62881
E01003994,44.320908
E01032722,41.017212
E01003980,36.70876
E01004039,29.994598
E01004040,43.677967
E01004041,40.840508
E01004044,35.309498
E01003992,34.197548
E01003995,39.18173
E01003998,28.159952
E01003999,30.833904
E01032639,18.194267
E01032719,29.741907
E01003964,31.752281
E01003966,40.483696
E01003968,40.92749
E01003971,46.886665
E01003974,40.224934
E01003963,40.120247
E01003967,42.555794
E01003970,35.88277
E01003972,30.694283
E01003973,37.82347
E01003923,25.44603
E01003969,30.264994
E01003991,44.016792
E01003993,35.282986
E01003997,29.058924
E01003983,30.915058
E01003988,35.295437
E01003989,33.65851
E01003990,36.90472
E01004007,43.533203
E01003912,44.166157
E01004011,36.722
E01004012,31.686743
E01004013,40.279076
E01004014,33.118164
E01003911,34.66124
E01003916,26.128176
E01003917,33.87527
E01003918,44.711838
E01003925,38.225273
E01003919,24.41882
E01003920,37.39893
E01003921,44.809013
E01003922,35.89167
E01003924,43.31518
E01003926,33.560143
E01004008,37.810482
E01004010,38.81791
E01004067,37.891434
E01032805,39.301044
E01003984,35.789734
E01004003,42.212692
E01004004,39.031525
E01004005,45.405388
E01004006,34.62328
E01003913,23.796537
E01003914,27.85943
E01003915,35.387337
E01004050,17.181156
E01004052,18.748667
E01004061,21.093418
E01004062,36.48063
E01004063,27.539896
E01004065,18.702398
E01004066,28.010048
E01004000,32.251747
E01004001,35.834583
E01004019,28.074848
E01004064,29.75049
E01004068,38.112263
E01004045,32.55375
E01004047,36.10399
E01004048,18.490364
E01004049,20.879263
E01004051,11.314547
E01003953,18.376451
E01003955,18.607735
E01004015,17.555159
E01004021,16.509867
E01004046,15.168322
E01004002,22.599678
E01004016,24.278793
E01004017,18.895485
E01004020,35.623528
E01003952,17.15331
E01003954,10.6879225
E01003956,14.9922085
E01004071,28.075958
E01004072,8.464539
E01004069,3.792381
E01004070,13.73808
E01004073,8.435791
E01004074,12.20993
E01004075,7.1020575
E01003949,10.919333
E01003950,33.89433
E01003957,16.096785
E01003958,14.521659
E01004018,12.343246
E01003945,16.664663
E01003946,16.287214
E01003947,37.70514
E01003948,16.81323
E01003951,13.842279
E01003930,29.626684
E01003932,46.152164
E01003933,24.078665
E01032583,28.439009
E01032584,29.103382
E01004222,50.22052
E01004223,42.133526
E01004224,39.060524
E01004226,35.932175
E01004197,33.84214
E01004198,51.6694
E01004199,57.036297
E01004201,34.57123
E01004228,27.399979
E01004230,36.21551
E01004232,15.441911
E01004233,40.051888
E01004234,18.16612
E01004225,19.50831
E01004229,34.14778
E01004231,44.369392
E01032764,26.144356
E01032765,39.186264
E01032784,24.588816
E01004200,29.85184
E01004202,28.460024
E01004203,30.251389
E01004204,51.990765
E01004311,43.79877
E01004314,18.825127
E01004315,40.04972
E01004318,42.699104
E01004259,25.583231
E01004260,39.60156
E01004263,43.632423
E01004266,30.826946
E01004235,42.943283
E01004236,47.302032
E01004237,37.66519
E01004238,42.025665
E01004239,43.430943
E01004312,48.733707
E01004313,33.611294
E01004316,42.111744
E01004317,29.92392
E01004261,29.196003
E01004262,37.41383
E01004264,52.092587
E01032785,22.88217
E01032786,30.71731
E01004207,40.299145
E01004209,49.76937
E01004212,31.299063
E01032787,44.983707
E01004240,50.731308
E01004241,49.767357
E01004242,42.91783
E01004267,39.759216
E01004268,43.429237
E01004205,49.248146
E01004206,58.564377
E01004208,34.03701
E01004211,36.905937
E01004269,39.029907
E01004270,23.424387
E01004271,46.730923
E01004272,51.484463
E01004273,51.092735
E01004306,38.79027
E01004307,23.514385
E01004308,34.522278
E01004309,47.795685
E01004310,38.383602
E01004283,42.591217
E01004287,46.916447
E01004289,39.32962
E01004290,31.371153
E01004322,44.521103
E01004323,34.77415
E01004324,50.248253
E01004326,37.509495
E01004245,54.938255
E01004246,29.998137
E01004248,57.118782
E01004249,49.764526
E01004284,35.468227
E01004285,48.784355
E01004286,43.935066
E01004288,51.16231
E01004243,44.327118
E01004244,51.04177
E01004247,48.914223
E01004250,52.705166
E01004319,44.8955
E01004321,45.057796
E01004325,27.413902
E01032766,23.889948
E01032767,14.901921
E01004298,46.0872
E01004300,48.451416
E01004304,50.41528
E01004305,44.506393
E01004251,44.56511
E01004254,17.214582
E01004255,41.567833
E01004258,19.466953
E01004252,28.418013
E01004253,41.604702
E01004256,49.808548
E01004257,48.098637
E01004301,45.099644
E01004302,46.804104
E01004303,30.076727
E01032768,15.80535
E01032769,18.79108
E01004292,10.064084
E01004294,20.421434
E01004295,45.09308
E01004296,30.973314
E01004291,13.577785
E01004293,11.757947
E01004297,11.649833
E01004215,28.614208
E01004219,35.965466
E01004221,18.471521
E01032776,8.908503
E01032777,14.67832
E01032778,6.45329
E01032779,14.248466
E01032780,15.104364
E01004214,48.255215
E01004216,12.5365505
E01004217,27.6059
E01004218,16.165112
E01004274,32.328987
E01004275,13.458263
E01004276,7.478365
E01004281,11.867664
E01032775,5.7759056
E01032783,19.151222
E01004280,22.897812
E01032770,18.655725
E01032772,27.101467
E01032773,21.569407
E01032774,31.024254
E01004277,9.322374
E01032771,23.163708
E01032781,10.420747
E01032782,27.688911
E01004560,13.753004
E01004566,9.79209
E01004582,9.706125
E01004583,18.761486
E01004562,31.751068
E01004563,31.130108
E01004564,16.164091
E01004567,33.527184
E01033098,17.074036
E01033100,28.374805
E01033132,21.375525
E01004539,37.21972
E01004540,29.791805
E01004577,13.286135
E01004584,37.22144
E01004579,18.796404
E01004580,20.749283
E01004581,18.053558
E01033099,23.270948
E01033101,8.13425
E01033133,14.835479
E01004565,18.094513
E01004590,23.818245
E01004591,21.091427
E01004592,26.478945
E01004604,5.0763035
E01004605,10.095577
E01004606,7.912071
E01004607,6.9284897
E01004608,13.307587
E01004535,34.982258
E01004537,34.634674
E01004538,25.061722
E01004541,41.928295
E01004534,10.577986
E01004536,28.503664
E01004552,10.912013
E01004585,12.582271
E01004588,11.424753
E01004554,5.8008947
E01004556,2.989473
E01004586,10.39929
E01004587,10.089499
E01004589,6.312847
E01004509,10.639454
E01004511,9.359942
E01004602,5.019493
E01004609,11.161846
E01033093,8.220142
E01033135,5.24329
E01004506,9.543092
E01004638,9.04878
E01004639,12.317668
E01004640,8.3236475
E01004641,14.780835
E01004508,14.647929
E01004510,11.675572
E01004514,11.682954
E01004515,15.871811
E01004551,23.444267
E01004568,29.810062
E01004574,54.765118
E01004575,26.228361
E01004576,23.245012
E01004500,17.998068
E01004501,15.660396
E01004503,16.291533
E01004505,12.407582
E01004507,10.445698
E01004553,13.669295
E01004557,10.393223
E01004558,7.459402
E01004559,5.3338413
E01004619,8.510351
E01004572,18.585335
E01004642,17.9216
E01004643,19.665947
E01004644,16.526129
E01004645,33.405937
E01004477,3.480358
E01004478,3.0269544
E01004479,7.965851
E01004550,13.19956
E01004555,5.7743607
E01004494,18.067438
E01004513,18.898653
E01004600,28.552849
E01004601,14.247714
E01004493,14.278098
E01004512,8.441117
E01004620,12.927
E01004621,12.118253
E01004623,9.024356
E01004627,7.8764763
E01004499,12.484787
E01004502,8.697636
E01004504,7.731204
E01004594,4.2075443
E01004596,5.644573
E01004629,7.782566
E01004472,9.471635
E01004474,15.875283
E01004476,15.506819
E01004542,6.564539
E01004544,11.304518
E01004628,20.747478
E01004630,33.555244
E01004631,18.452177
E01004633,20.538782
E01004569,20.082907
E01004570,31.734161
E01004571,38.052532
E01004573,26.776556
E01004495,23.47873
E01004496,16.200876
E01004497,16.39089
E01004622,25.07042
E01004624,15.741802
E01004593,9.401137
E01004595,9.480739
E01004597,8.408616
E01004598,6.9278708
E01004599,1.9517457
E01004473,15.696994
E01004475,12.259472
E01004480,4.0167713
E01004483,10.758299
E01004484,17.12268
E01004486,17.686728
E01004543,10.375813
E01004545,16.698647
E01004546,9.532546
E01004549,16.970728
E01004625,5.429388
E01004626,11.77283
E01004632,8.263721
E01004634,15.66812
E01004635,13.142172
E01004636,14.250562
E01004637,18.013403
E01004481,14.946677
E01004488,18.377604
E01004547,23.178972
E01004548,19.283901
E01004482,12.518354
E01004485,18.81488
E01004487,22.908016
E01004489,23.609926
E01004490,9.855425
E01004491,15.07395
E01004492,16.437838
E01004498,9.805872
E01004532,15.163137
E01004611,20.41735
E01004612,21.474188
E01004618,14.52691
E01004531,19.32433
E01004533,28.218216
E01004610,17.071154
E01004613,39.254948
E01004614,26.878658
E01004615,35.88041
E01004616,16.591469
E01004617,29.321728
E01004525,25.689001
E01004526,22.650103
E01004527,16.276237
E01004528,27.76496
E01004529,16.389347
E01004530,13.360327
E01004516,9.52965
E01004518,15.464934
E01004519,20.389236
E01004520,18.48812
E01004523,19.281172
E01004517,21.304152
E01004521,19.603476
E01004522,16.008259
E01004524,44.23928
E01004647,20.772095
E01004649,11.368699
E01004724,17.46657
E01004730,13.989055
E01004646,12.981294
E01004648,18.75912
E01004650,14.396707
E01004710,43.786934
E01004711,32.60158
E01004651,17.90168
E01004725,39.26321
E01004726,11.427296
E01004728,24.379776
E01004729,35.750336
E01004718,41.53751
E01004719,33.062447
E01004720,36.674454
E01004721,53.68141
E01004722,46.163063
E01004674,43.90851
E01004675,47.012714
E01004677,31.700748
E01004678,31.83292
E01004679,37.191013
E01004723,39.98653
E01004676,27.603107
E01004706,12.516887
E01004707,8.072316
E01004708,27.003414
E01004756,28.596224
E01004701,14.873488
E01004703,16.842236
E01004705,9.598046
E01004709,26.198116
E01033600,21.179407
E01033608,21.909143
E01004659,16.402985
E01004660,12.126839
E01004712,12.111523
E01004727,9.231216
E01004670,61.097504
E01004702,57.632286
E01033598,63.149487
E01033601,46.083992
E01033602,54.8541
E01033603,45.09058
E01033604,50.05287
E01033605,55.725098
E01004754,61.0438
E01004755,31.082674
E01004757,50.521297
E01032512,57.474796
E01032513,47.221355
E01004713,10.086258
E01004714,12.57785
E01004716,12.514355
E01004717,11.616919
E01004762,7.9468994
E01004657,19.316072
E01004658,29.618896
E01004661,24.578213
E01004662,12.254288
E01004663,14.823458
E01004715,20.523418
E01004763,30.860931
E01004765,26.770927
E01033595,31.526018
E01033596,40.964993
E01004653,15.216359
E01004654,22.711168
E01004656,29.726906
E01004760,32.716747
E01033606,22.724693
E01033607,22.865507
E01004680,15.306598
E01004683,8.090933
E01004684,21.2906
E01004686,35.321815
E01033593,33.763798
E01033594,38.440605
E01004681,17.354412
E01004682,14.221422
E01004694,18.784204
E01004697,18.538073
E01004700,17.419086
E01004652,22.06064
E01004693,12.903146
E01004695,22.794165
E01004696,42.579895
E01004698,19.820456
E01004699,22.684872
E01004734,29.416225
E01004735,39.692284
E01004736,27.297522
E01004761,15.4655485
E01004687,7.5160084
E01004688,10.893241
E01004689,20.394215
E01004690,7.404417
E01004691,13.927714
E01004692,7.9644823
E01004731,14.366764
E01004732,58.079132
E01004733,20.471592
E01004744,30.72244
E01004748,10.142915
E01004740,41.25053
E01004743,26.992271
E01004745,20.513786
E01004746,37.68976
E01004747,28.270088
E01004742,12.798204
E01004749,17.140642
E01004751,13.715131
E01004752,31.80555
E01004753,17.420147
E01004666,27.822832
E01004667,29.119524
E01004668,24.360903
E01004750,27.270512
E01033597,26.732693
E01033599,42.634277
E01004665,52.158207
E01004669,43.7744
E01004737,21.56606
E01004738,19.718834
E01004739,11.266244
E01004741,26.728344
E01000027,41.469276
E01000028,40.933197
E01000029,30.803009
E01000030,42.05249
E01000031,20.574251
E01000032,32.064762
E01000110,15.807387
E01000111,29.923735
E01000112,29.162205
E01000113,29.45138
E01000034,36.27812
E01000037,26.213804
E01000038,23.210644
E01000039,21.628254
E01000063,33.975483
E01000100,43.903408
E01000101,38.821045
E01000109,29.363007
E01000114,22.421246
E01000033,42.52157
E01000060,39.257687
E01000061,57.2569
E01000062,32.498516
E01000064,35.736763
E01000065,46.86005
E01000078,41.819286
E01000080,43.676067
E01000081,31.255198
E01000082,36.391068
E01000083,34.825703
E01000102,33.94148
E01000021,41.97616
E01000022,30.5294
E01000023,36.73583
E01000024,28.062778
E01000025,36.452785
E01000077,42.35562
E01000015,39.352524
E01000016,34.63414
E01000017,39.88066
E01000018,36.121883
E01000079,40.696384
E01000035,28.094542
E01000036,20.587412
E01000107,30.955751
E01000108,31.203001
E01000066,21.11014
E01000067,20.033531
E01000069,14.627631
E01000070,20.773815
E01000071,19.33
E01000057,34.682186
E01000073,36.640057
E01000074,36.63951
E01000075,39.138954
E01000076,38.479137
E01000013,42.933933
E01000014,39.611958
E01000059,33.7218
E01000084,37.496185
E01000085,41.004242
E01000086,32.840084
E01000103,39.29375
E01000104,33.301426
E01000105,52.434578
E01000106,42.76959
E01000007,41.72838
E01000008,37.220127
E01000010,41.32133
E01000012,32.559498
E01000006,21.841778
E01000009,27.88735
E01000011,30.588266
E01000044,30.485708
E01000068,22.333279
E01000041,35.116325
E01000042,43.795624
E01000045,32.44193
E01000046,34.38191
E01000072,48.14222
E01000054,34.696247
E01000055,34.593803
E01000056,38.579758
E01000058,33.77222
E01000095,35.029633
E01000040,37.571888
E01000043,39.004818
E01000050,39.993027
E01000052,31.692743
E01000092,33.76566
E01000053,44.407097
E01000087,39.510834
E01000088,27.015675
E01000089,30.390125
E01000090,29.493698
E01000048,51.461304
E01000049,43.905697
E01000051,47.05619
E01033587,34.816715
E01033588,39.142536
E01000091,41.577003
E01000093,44.456024
E01000094,28.76237
E01000096,46.58838
E01000019,31.573286
E01000020,35.206615
E01000097,44.527794
E01000098,35.56746
E01000099,34.08381
E01032580,34.89305
E01000248,13.305825
E01000249,7.281705
E01000250,14.595282
E01000254,10.397974
E01000292,16.338568
E01000293,8.225478
E01000167,27.861643
E01000246,8.231646
E01000247,15.288393
E01000251,24.374964
E01000252,12.529784
E01000166,14.406862
E01000168,6.6234426
E01000169,8.665513
E01000172,10.04797
E01000285,15.108052
E01000287,31.19124
E01000288,13.161531
E01000289,40.184925
E01000291,39.18206
E01000294,19.789526
E01000267,15.485619
E01000268,20.902185
E01000269,11.405102
E01000270,10.800729
E01000170,20.527206
E01000171,25.438538
E01000173,9.229115
E01000174,30.30888
E01000175,10.04649
E01000228,10.363895
E01000253,11.162113
E01000279,4.946352
E01000280,3.5332544
E01000286,28.805098
E01000290,24.248539
E01000271,8.573167
E01000272,4.9574795
E01000273,17.93266
E01000281,19.578896
E01000282,9.720969
E01000115,5.3901196
E01000116,12.499555
E01000119,11.191079
E01000120,10.628559
E01000122,11.517605
E01000117,13.9037285
E01000118,13.98428
E01000121,41.279736
E01000123,17.732748
E01000124,35.328686
E01000265,21.42687
E01000266,7.009447
E01000274,18.36803
E01000320,13.331884
E01000322,18.293133
E01000275,13.64727
E01000277,26.591745
E01000283,5.234354
E01000284,17.118761
E01000321,17.676424
E01000195,37.78035
E01000229,23.504028
E01000230,13.4289875
E01000231,15.032106
E01000232,14.372818
E01000233,11.119803
E01000186,5.941969
E01000187,18.604456
E01000188,10.300422
E01000189,39.928944
E01000190,8.965073
E01000191,11.740381
E01000158,21.889599
E01000159,17.71149
E01000160,10.815249
E01000161,21.101757
E01000162,23.015516
E01000324,12.077343
E01000256,8.1733
E01000258,15.180184
E01000263,5.068777
E01000264,18.137459
E01000255,20.9354
E01000257,40.860653
E01000261,9.653474
E01000262,10.472153
E01000192,15.84215
E01000193,14.71401
E01000194,19.215311
E01000226,34.907
E01000227,12.486612
E01000299,21.66451
E01000300,11.991145
E01000302,22.185947
E01000317,14.226605
E01000318,16.036781
E01000323,19.967922
E01000276,4.9529037
E01000278,5.596695
E01000301,8.267568
E01000303,6.1255627
E01000304,14.058589
E01000130,29.84036
E01000132,27.89552
E01000133,35.8309
E01000234,12.3791
E01000235,25.948483
E01000156,11.020349
E01000157,22.79523
E01000163,33.67412
E01000164,29.579311
E01000165,15.157706
E01000315,35.139267
E01000197,14.974823
E01000295,14.536192
E01000296,15.627176
E01000298,16.4441
E01000125,36.68524
E01000127,31.725613
E01000128,26.261631
E01000129,42.70035
E01000131,20.705217
E01000134,30.527452
E01000198,7.481551
E01000199,7.7255
E01000204,13.067711
E01000259,11.715657
E01000260,21.267715
E01000126,39.83032
E01000151,42.321297
E01000152,31.217903
E01000153,36.586617
E01000154,35.519527
E01000176,34.50237
E01000178,14.250298
E01000184,30.427355
E01000297,12.877075
E01000316,25.577774
E01000319,9.489226
E01000196,13.389688
E01000200,13.341872
E01000201,5.767456
E01000202,7.94316
E01000203,16.528936
E01000177,9.482832
E01000179,8.07561
E01000180,13.435463
E01000181,10.269089
E01000182,12.961503
E01000185,40.595573
E01000147,17.76571
E01000148,30.415829
E01000155,23.48369
E01033572,21.303236
E01033573,13.943161
E01000239,22.891327
E01000240,15.360534
